payment_id,customer_id,payment_date,amount,payment_method,failure_reason,customer_lifetime_value,previous_payment_count,previous_success_count,previous_failure_count,previous_average_amount,customer_success_rate,amount_vs_customer_average,recent_failure_count,recovered
PAY004103,CUST00915,2026-03-29,18528.35,wallet,timeout,460219.23,4,4,0,15732.2975,1.0,1.1777269022531514,0,True
PAY002507,CUST00916,2026-03-18,26648.52,card,authentication_failed,201512.31,1,1,0,18972.95,1.0,1.4045533246016038,0,True
PAY005910,CUST00916,2026-04-12,19439.77,card,expired_card,201512.31,4,3,1,25629.985,0.75,0.758477619085614,1,True
PAY006377,CUST00917,2026-04-16,24503.48,card,card_declined,468621.33,6,6,0,19272.951666666664,1.0,1.2713921782089945,0,True
PAY008881,CUST00917,2026-05-16,25431.27,netbanking,insufficient_funds,468621.33,10,9,1,21426.364999999998,0.9,1.1869148126618771,1,True
PAY005911,CUST00919,2026-04-12,20556.94,card,network_error,9587.25,5,5,0,19623.874,1.0,1.0475474924064432,0,True
PAY002956,CUST00922,2026-03-21,18395.87,netbanking,expired_card,273933.74,1,1,0,19182.27,1.0,0.9590038092467679,0,True
PAY005797,CUST00922,2026-04-11,20931.02,netbanking,insufficient_funds,273933.74,4,3,1,18729.927499999998,0.75,1.1175174063006919,1,False
PAY007980,CUST00923,2026-05-03,11470.5,netbanking,insufficient_funds,469587.45,10,10,0,13561.144,1.0,0.8458357200542963,0,False
PAY002353,CUST00924,2026-03-17,22413.82,netbanking,expired_card,236670.28,1,1,0,15772.53,1.0,1.4210668802024786,0,False
PAY006142,CUST00924,2026-04-14,19618.9,card,expired_card,236670.28,4,3,1,19036.725,0.75,1.030581678308638,1,True
PAY007285,CUST00924,2026-04-25,29140.79,upi,timeout,236670.28,6,4,2,19203.093333333334,0.6666666666666666,1.5175049922512485,1,True
PAY008965,CUST00924,2026-05-18,18953.03,upi,network_error,236670.28,12,9,3,20903.004166666666,0.75,0.9067132096841741,1,True
PAY000091,CUST00925,2026-02-28,12401.41,netbanking,network_error,60760.15,0,0,0,12401.41,0.0,1.0,0,True
PAY006143,CUST00925,2026-04-14,16278.28,upi,timeout,60760.15,6,5,1,12832.386666666667,0.8333333333333334,1.2685309773500175,0,True
PAY000887,CUST00926,2026-03-07,13482.89,netbanking,insufficient_funds,232162.66,0,0,0,13482.89,0.0,1.0,0,False
PAY002659,CUST00926,2026-03-19,14031.74,upi,network_error,232162.66,1,0,1,13482.89,0.0,1.0407071480965877,1,False
PAY006379,CUST00926,2026-04-16,14822.69,card,insufficient_funds,232162.66,5,3,2,12521.554,0.6,1.183773994825243,1,False
PAY007541,CUST00926,2026-04-28,11518.45,card,timeout,232162.66,6,3,3,12905.076666666666,0.5,0.8925518458756413,1,False
PAY002354,CUST00928,2026-03-17,1545.66,card,expired_card,396429.99,2,2,0,2678.205,1.0,0.5771253507479823,0,True
PAY000202,CUST00929,2026-03-01,3058.27,netbanking,insufficient_funds,379854.96,0,0,0,3058.27,0.0,1.0,0,True
PAY000511,CUST00929,2026-03-04,3105.97,netbanking,card_declined,379854.96,1,0,1,3058.27,0.0,1.0155970532359797,1,False
PAY001955,CUST00929,2026-03-14,3090.63,upi,insufficient_funds,379854.96,3,1,2,2627.91,0.3333333333333333,1.1760790894665343,2,True
PAY003389,CUST00929,2026-03-24,2947.6,upi,authentication_failed,379854.96,5,2,3,2923.47,0.4,1.0082538900689935,3,False
PAY005441,CUST00929,2026-04-08,2282.63,upi,timeout,379854.96,8,4,4,2913.97,0.5,0.7833402540177148,2,False
PAY006787,CUST00929,2026-04-20,2682.3,upi,expired_card,379854.96,10,5,5,2787.058,0.5,0.9624126946766088,2,False
PAY007542,CUST00929,2026-04-28,3076.49,card,network_error,379854.96,11,5,6,2777.5345454545454,0.45454545454545453,1.1076333884072467,2,False
PAY008503,CUST00929,2026-05-10,2360.93,netbanking,timeout,379854.96,13,6,7,2805.2130769230766,0.46153846153846156,0.841622342139374,2,False
PAY003666,CUST00931,2026-03-26,11689.62,card,insufficient_funds,414359.96,2,2,0,9326.615,1.0,1.2533614821668957,0,False
PAY000512,CUST00932,2026-03-04,12446.62,card,timeout,47935.2,1,1,0,15436.55,1.0,0.8063084044038339,0,True
PAY005442,CUST00932,2026-04-08,9005.17,card,insufficient_funds,47935.2,4,3,1,13584.057499999999,0.75,0.6629219583324055,0,False
PAY004107,CUST00933,2026-03-29,17006.26,wallet,insufficient_funds,96466.69,2,2,0,12523.465,1.0,1.3579516531566942,0,True
PAY005684,CUST00933,2026-04-10,12626.27,card,timeout,96466.69,4,3,1,15055.289999999999,0.75,0.838660032453709,1,True
PAY007188,CUST00933,2026-04-24,11196.19,netbanking,card_declined,96466.69,6,4,2,16158.206666666665,0.6666666666666666,0.6929104343675103,2,False
PAY007982,CUST00933,2026-05-03,9585.34,netbanking,network_error,96466.69,8,5,3,15471.61375,0.625,0.6195436465055237,2,False
PAY008386,CUST00933,2026-05-08,13938.12,card,expired_card,96466.69,9,5,4,14817.583333333334,0.5555555555555556,0.9406473165327229,3,False
PAY001432,CUST00934,2026-03-10,10528.45,netbanking,timeout,165182.83,1,1,0,10151.11,1.0,1.0371722895328688,0,True
PAY001658,CUST00934,2026-03-12,7794.95,wallet,network_error,165182.83,2,1,1,10339.78,0.5,0.7538796763567502,1,True
PAY007286,CUST00934,2026-04-25,9052.79,netbanking,network_error,165182.83,9,7,2,10741.716666666667,0.7777777777777778,0.8427693897468282,0,True
PAY007456,CUST00934,2026-04-27,8048.83,card,expired_card,165182.83,10,7,3,10572.824,0.7,0.7612753224682449,1,True
PAY008058,CUST00934,2026-05-04,11618.94,wallet,authentication_failed,165182.83,11,7,4,10343.37,0.6363636363636364,1.1233224761368876,2,False
PAY008387,CUST00934,2026-05-08,8444.51,card,insufficient_funds,165182.83,12,7,5,10449.667500000001,0.5833333333333334,0.8081127940195225,3,True
PAY001070,CUST00935,2026-03-08,4588.95,netbanking,network_error,134088.71,1,1,0,4170.78,1.0,1.100261821529786,0,True
PAY008774,CUST00936,2026-05-14,6891.71,netbanking,expired_card,378109.54,8,8,0,8457.62125,1.0,0.8148520483818071,0,True
PAY004480,CUST00937,2026-04-01,12863.0,netbanking,authentication_failed,154463.19,4,4,0,12561.895,1.0,1.0239697115761595,0,True
PAY002209,CUST00938,2026-03-16,7143.49,netbanking,card_declined,10660.69,2,2,0,6069.415,1.0,1.1769651605632503,0,False
PAY008059,CUST00938,2026-05-04,6521.94,wallet,authentication_failed,10660.69,8,7,1,5488.98125,0.875,1.1881876987646842,0,True
PAY006024,CUST00939,2026-04-13,12789.35,upi,authentication_failed,347920.45,5,5,0,14060.830000000002,1.0,0.9095729057246265,0,True
PAY007458,CUST00939,2026-04-27,15573.71,netbanking,expired_card,347920.45,7,6,1,13844.228571428572,0.8571428571428571,1.1249243624986585,1,False
PAY008448,CUST00939,2026-05-09,17233.05,netbanking,authentication_failed,347920.45,8,6,2,14060.41375,0.75,1.2256431643058867,2,True
PAY009107,CUST00939,2026-05-21,12021.09,netbanking,timeout,347920.45,10,7,3,14965.149,0.7,0.8032723229150609,2,False
PAY009341,CUST00939,2026-05-27,12983.56,wallet,authentication_failed,347920.45,12,8,4,15277.753333333334,0.6666666666666666,0.8498343779168228,3,False
PAY001237,CUST00940,2026-03-09,12276.48,netbanking,timeout,63521.3,0,0,0,12276.48,0.0,1.0,0,True
PAY002355,CUST00940,2026-03-17,6699.32,upi,card_declined,63521.3,1,0,1,12276.48,0.0,0.5457036544677302,1,False
PAY003241,CUST00940,2026-03-23,8689.12,wallet,authentication_failed,63521.3,2,0,2,9487.9,0.0,0.9158106641090232,2,False
PAY004756,CUST00940,2026-04-03,9256.02,card,authentication_failed,63521.3,3,0,3,9221.64,0.0,1.0037281871771182,3,False
PAY006247,CUST00940,2026-04-15,8767.66,upi,network_error,63521.3,4,0,4,9230.235,0.0,0.9498848079165915,3,False
PAY008640,CUST00940,2026-05-12,8993.49,netbanking,insufficient_funds,63521.3,8,3,5,8716.955,0.375,1.0317238072239676,1,True
PAY004626,CUST00942,2026-04-02,2039.83,upi,insufficient_funds,448083.59,4,4,0,1350.52,1.0,1.5104034001717856,0,False
PAY000890,CUST00943,2026-03-07,3247.02,netbanking,expired_card,158934.08,1,1,0,3364.58,1.0,0.9650595319475239,0,True
PAY002960,CUST00943,2026-03-21,3991.46,wallet,network_error,158934.08,4,3,1,2907.4224999999997,0.75,1.3728517269161948,1,True
PAY007905,CUST00944,2026-05-02,2184.01,card,network_error,458484.54,8,8,0,2506.79375,1.0,0.8712364150421232,0,True
PAY009070,CUST00944,2026-05-20,1775.99,card,card_declined,458484.54,11,10,1,2588.0327272727272,0.9090909090909091,0.6862316620978518,1,False
PAY004481,CUST00945,2026-04-01,13148.34,netbanking,timeout,309239.6,3,3,0,19992.173333333336,1.0,0.6576743699034221,0,True
PAY006025,CUST00945,2026-04-13,20932.87,netbanking,card_declined,309239.6,4,3,1,18281.215,0.75,1.1450480725706689,1,True
PAY008143,CUST00945,2026-05-05,24661.01,wallet,insufficient_funds,309239.6,7,5,2,18652.00857142857,0.7142857142857143,1.322163771561638,1,True
PAY008506,CUST00945,2026-05-10,17209.02,upi,timeout,309239.6,8,5,3,19403.13375,0.625,0.886919619363032,2,True
PAY009316,CUST00945,2026-05-26,19698.05,upi,authentication_failed,309239.6,11,7,4,19181.160909090908,0.6363636363636364,1.0269477480199913,2,True
PAY009595,CUST00945,2026-06-04,21922.56,upi,expired_card,309239.6,12,7,5,19224.235,0.5833333333333334,1.1403605917218553,3,False
PAY009639,CUST00945,2026-06-06,26067.47,card,timeout,309239.6,13,7,6,19431.798461538463,0.5384615384615384,1.341485197656593,3,False
PAY000513,CUST00946,2026-03-04,9675.96,wallet,card_declined,71116.55,1,1,0,11969.82,1.0,0.8083630330280656,0,True
PAY002357,CUST00946,2026-03-17,10538.82,netbanking,expired_card,71116.55,3,2,1,12707.730000000001,0.6666666666666666,0.8293235691976457,1,True
PAY007092,CUST00946,2026-04-23,10396.14,netbanking,network_error,71116.55,7,5,2,11048.295714285714,0.7142857142857143,0.9409722792409999,0,False
PAY005557,CUST00947,2026-04-09,24976.83,netbanking,authentication_failed,375128.74,5,5,0,17290.98,1.0,1.44450054305771,0,True
PAY001072,CUST00948,2026-03-08,2274.26,wallet,authentication_failed,210843.58,0,0,0,2274.26,0.0,1.0,0,True
PAY005914,CUST00948,2026-04-12,2489.5,wallet,authentication_failed,210843.58,6,5,1,2232.008333333333,0.8333333333333334,1.1153632192233454,0,True
PAY006249,CUST00948,2026-04-15,2187.86,netbanking,expired_card,210843.58,7,5,2,2268.792857142857,0.7142857142857143,0.9643277891641561,1,True
PAY008641,CUST00948,2026-05-12,2666.48,card,authentication_failed,210843.58,11,8,3,2308.7063636363637,0.7272727272727273,1.1549671461034652,2,True
PAY009016,CUST00948,2026-05-19,2937.8,netbanking,card_declined,210843.58,12,8,4,2338.5208333333335,0.6666666666666666,1.2562641983447513,1,False
PAY000206,CUST00949,2026-03-01,12310.99,netbanking,network_error,238059.9,0,0,0,12310.99,0.0,1.0,0,True
PAY002511,CUST00949,2026-03-18,6998.62,wallet,card_declined,238059.9,2,1,1,12137.825,0.5,0.5765958892964761,1,True
PAY005558,CUST00949,2026-04-09,6272.12,netbanking,timeout,238059.9,5,3,2,11253.492,0.6,0.5573487767174846,1,True
PAY000628,CUST00950,2026-03-05,17074.33,wallet,network_error,333726.75,0,0,0,17074.33,0.0,1.0,0,True
PAY002211,CUST00950,2026-03-16,17358.82,upi,insufficient_funds,333726.75,1,0,1,17074.33,0.0,1.0166618543743735,1,False
PAY002662,CUST00950,2026-03-19,24069.78,upi,expired_card,333726.75,2,0,2,17216.575,0.0,1.3980585569429458,2,True
PAY000629,CUST00951,2026-03-05,7614.96,card,expired_card,127495.39,1,1,0,13015.61,1.0,0.5850636274442765,0,False
PAY001818,CUST00952,2026-03-13,630.85,netbanking,network_error,437201.85,2,2,0,956.545,1.0,0.6595089619411528,0,True
PAY004627,CUST00952,2026-04-02,493.62,wallet,card_declined,437201.85,6,5,1,904.8133333333334,0.8333333333333334,0.5455489898468929,1,True
PAY002512,CUST00953,2026-03-18,2745.86,upi,authentication_failed,226140.25,4,4,0,2303.2799999999997,1.0,1.1921520614080792,0,True
PAY004368,CUST00954,2026-03-31,10208.01,card,timeout,43660.85,4,4,0,7799.8775000000005,1.0,1.3087397846953366,0,True
PAY007459,CUST00954,2026-04-27,10503.69,upi,expired_card,43660.85,8,7,1,8162.47375,0.875,1.2868268029652163,1,True
PAY004111,CUST00955,2026-03-29,21232.63,upi,timeout,35570.23,2,2,0,18434.93,1.0,1.1517608149312202,0,True
PAY008507,CUST00956,2026-05-10,11848.16,card,authentication_failed,255216.09,8,8,0,9517.73125,1.0,1.244851287432601,0,False
PAY001819,CUST00957,2026-03-13,12574.78,upi,network_error,79176.93,1,1,0,12811.63,1.0,0.9815128910216734,0,True
PAY003526,CUST00957,2026-03-25,8343.15,netbanking,network_error,79176.93,2,1,1,12693.205,0.5,0.6572926223124892,1,True
PAY005167,CUST00957,2026-04-06,12064.75,card,timeout,79176.93,3,1,2,11243.186666666666,0.3333333333333333,1.0730721064846385,2,True
PAY007983,CUST00957,2026-05-03,8957.67,card,insufficient_funds,79176.93,9,6,3,10155.09,0.6666666666666666,0.8820867171044274,1,False
PAY002086,CUST00958,2026-03-15,5482.25,netbanking,expired_card,262569.06,1,1,0,4159.84,1.0,1.3178992461248509,0,False
PAY005168,CUST00958,2026-04-06,4511.14,upi,card_declined,262569.06,4,3,1,5130.78,0.75,0.8792308381961418,1,False
PAY000209,CUST00959,2026-03-01,8875.92,upi,authentication_failed,106673.74,0,0,0,8875.92,0.0,1.0,0,True
PAY001958,CUST00960,2026-03-14,10596.15,card,expired_card,50016.11,2,2,0,14038.105,1.0,0.7548134167681464,0,False
PAY003103,CUST00960,2026-03-22,13887.67,card,card_declined,50016.11,3,2,1,12890.786666666667,0.6666666666666666,1.0773330099326754,1,True
PAY004369,CUST00960,2026-03-31,13573.99,card,card_declined,50016.11,4,2,2,13140.0075,0.5,1.033027568667674,2,False
PAY005802,CUST00960,2026-04-11,15873.74,card,authentication_failed,50016.11,5,2,3,13226.804,0.4,1.2001190915054007,3,False
PAY002663,CUST00961,2026-03-19,8305.0,card,network_error,405302.58,3,3,0,7527.740000000001,1.0,1.1032527690913871,0,False
PAY005169,CUST00961,2026-04-06,3889.85,wallet,insufficient_funds,405302.58,6,5,1,7920.565,0.8333333333333334,0.49110764194220996,1,True
PAY009071,CUST00961,2026-05-20,9416.54,upi,card_declined,405302.58,11,9,2,7398.723636363637,0.8181818181818182,1.2727249270021512,0,True
PAY003394,CUST00962,2026-03-24,7989.49,wallet,network_error,259057.68,5,5,0,8407.922,1.0,0.9502336011204671,0,True
PAY005687,CUST00962,2026-04-10,8457.47,wallet,timeout,259057.68,8,7,1,8141.813749999999,0.875,1.0387697704335228,1,False
PAY007908,CUST00962,2026-05-02,7267.55,upi,expired_card,259057.68,10,8,2,8517.208,0.8,0.8532784452369837,1,False
PAY003669,CUST00964,2026-03-26,25364.42,wallet,insufficient_funds,404423.1,3,3,0,23650.876666666667,1.0,1.072451577904864,0,False
PAY006030,CUST00964,2026-04-13,26683.68,card,network_error,404423.1,7,6,1,26759.55142857143,0.8571428571428571,0.9971646972941998,1,True
PAY006148,CUST00966,2026-04-14,7649.63,card,expired_card,374173.22,5,5,0,6346.868,1.0,1.2052606104302153,0,True
PAY008709,CUST00967,2026-05-13,18054.64,card,card_declined,27418.45,11,11,0,13991.685454545455,1.0,1.2903834965882983,0,True
PAY008966,CUST00967,2026-05-18,13674.44,netbanking,card_declined,27418.45,12,11,1,14330.265,0.9166666666666666,0.9542349705326455,1,False
PAY009246,CUST00967,2026-05-24,11339.33,card,network_error,27418.45,13,11,2,14279.816923076924,0.8461538461538461,0.7940809088157885,2,True
PAY001665,CUST00968,2026-03-12,16562.24,card,timeout,36561.16,2,2,0,11548.904999999999,1.0,1.4340961329234245,0,True
PAY001821,CUST00969,2026-03-13,33055.03,wallet,insufficient_funds,467618.49,1,1,0,19423.4,1.0,1.7018148212980218,0,False
PAY003105,CUST00969,2026-03-22,22790.08,wallet,insufficient_funds,467618.49,3,2,1,23337.36333333333,0.6666666666666666,0.9765490503140245,1,True
PAY005688,CUST00969,2026-04-10,22285.83,card,network_error,467618.49,5,3,2,22243.786,0.6,1.0018901458591627,2,True
PAY006031,CUST00969,2026-04-13,12970.98,netbanking,insufficient_funds,467618.49,6,3,3,22250.793333333335,0.5,0.5829446081173435,2,True
PAY006905,CUST00969,2026-04-21,27068.86,upi,timeout,467618.49,8,4,4,21438.99875,0.5,1.2625990754349012,3,False
PAY008710,CUST00969,2026-05-13,22041.5,upi,timeout,467618.49,12,7,5,21098.856666666667,0.5833333333333334,1.0446774604058324,2,False
PAY002088,CUST00970,2026-03-15,8593.31,card,timeout,467218.9,2,2,0,10231.075,1.0,0.8399224910383316,0,True
PAY003529,CUST00970,2026-03-25,8556.58,card,timeout,467218.9,4,3,1,9336.904999999999,0.75,0.9164257320814554,1,True
PAY006032,CUST00970,2026-04-13,13193.53,netbanking,expired_card,467218.9,7,5,2,10034.58,0.7142857142857143,1.3148063994706307,2,True
PAY006250,CUST00970,2026-04-15,7763.81,upi,card_declined,467218.9,8,5,3,10429.44875,0.625,0.7444123065468825,2,False
PAY007374,CUST00970,2026-04-26,3689.13,upi,authentication_failed,467218.9,9,5,4,10133.266666666666,0.5555555555555556,0.3640612767189258,2,False
PAY008643,CUST00970,2026-05-12,8404.08,card,timeout,467218.9,11,6,5,9443.804545454546,0.5454545454545454,0.889904059275032,3,True
PAY009195,CUST00971,2026-05-23,12935.33,wallet,card_declined,207389.13,12,12,0,12003.597499999998,1.0,1.0776211048396118,0,True
PAY000519,CUST00973,2026-03-04,16717.65,card,authentication_failed,324711.0,0,0,0,16717.65,0.0,1.0,0,True
PAY002214,CUST00973,2026-03-16,12877.43,netbanking,expired_card,324711.0,1,0,1,16717.65,0.0,0.7702894844670154,1,False
PAY006588,CUST00973,2026-04-18,13095.27,wallet,card_declined,324711.0,6,4,2,14057.519999999999,0.6666666666666666,0.931549092585321,0,False
PAY007290,CUST00973,2026-04-25,17515.41,card,authentication_failed,324711.0,7,4,3,13920.055714285714,0.5714285714285714,1.2582859120329875,1,False
PAY007635,CUST00974,2026-04-29,13053.71,wallet,insufficient_funds,496464.02,8,8,0,17075.47375,1.0,0.7644713225013742,0,True
PAY000097,CUST00975,2026-02-28,14488.48,card,expired_card,435462.04,0,0,0,14488.48,0.0,1.0,0,False
PAY002808,CUST00976,2026-03-20,11246.46,card,authentication_failed,190944.54,1,1,0,12571.96,1.0,0.8945669569422747,0,True
PAY004114,CUST00976,2026-03-29,13260.85,card,expired_card,190944.54,2,1,1,11909.21,0.5,1.1134953535960825,1,False
PAY001247,CUST00977,2026-03-09,17625.57,wallet,authentication_failed,332587.31,0,0,0,17625.57,0.0,1.0,0,True
PAY002668,CUST00977,2026-03-19,23456.45,upi,network_error,332587.31,1,0,1,17625.57,0.0,1.3308193720827186,1,True
PAY005171,CUST00977,2026-04-06,19050.89,netbanking,card_declined,332587.31,3,1,2,19649.423333333336,0.3333333333333333,0.9695393944555114,2,False
PAY005560,CUST00977,2026-04-09,12328.57,card,timeout,332587.31,4,1,3,19499.79,0.25,0.632241167725396,2,False
PAY007375,CUST00978,2026-04-26,17655.94,card,authentication_failed,328499.38,7,7,0,20201.73285714286,1.0,0.8739814611377396,0,False
PAY007717,CUST00978,2026-04-30,24467.82,wallet,card_declined,328499.38,8,7,1,19883.50875,0.875,1.230558464687476,1,True
PAY009109,CUST00978,2026-05-21,12457.67,wallet,card_declined,328499.38,10,8,2,20788.166999999998,0.8,0.5992673620526524,2,True
PAY006792,CUST00979,2026-04-20,10934.79,upi,timeout,93344.45,5,5,0,9728.310000000001,1.0,1.1240174295432608,0,False
PAY000520,CUST00980,2026-03-04,11531.43,card,expired_card,266777.06,0,0,0,11531.43,0.0,1.0,0,False
PAY002089,CUST00980,2026-03-15,7635.13,netbanking,insufficient_funds,266777.06,3,2,1,9550.496666666668,0.6666666666666666,0.799448475454505,1,True
PAY003396,CUST00980,2026-03-24,6523.06,wallet,authentication_failed,266777.06,4,2,2,9071.655,0.5,0.7190595321360876,2,False
PAY006998,CUST00980,2026-04-22,10459.49,netbanking,network_error,266777.06,10,7,3,9058.39,0.7,1.1546742853862553,1,True
PAY001078,CUST00981,2026-03-08,647.49,wallet,card_declined,115231.66,1,1,0,814.3,1.0,0.7951492079086332,0,False
PAY002090,CUST00981,2026-03-15,797.07,wallet,timeout,115231.66,2,1,1,730.895,0.5,1.090539680802304,1,False
PAY005691,CUST00981,2026-04-10,796.51,wallet,authentication_failed,115231.66,7,5,2,766.8900000000001,0.7142857142857143,1.0386235314060686,1,True
PAY001079,CUST00982,2026-03-08,17865.73,upi,timeout,16253.99,0,0,0,17865.73,0.0,1.0,0,True
PAY005174,CUST00982,2026-04-06,14911.36,netbanking,card_declined,16253.99,4,3,1,20703.685,0.75,0.7202273411713905,1,False
PAY006384,CUST00982,2026-04-16,13110.29,wallet,insufficient_funds,16253.99,6,4,2,18958.825,0.6666666666666666,0.691513846454092,1,True
PAY000396,CUST00985,2026-03-03,11515.4,wallet,insufficient_funds,127518.46,0,0,0,11515.4,0.0,1.0,0,False
PAY001249,CUST00985,2026-03-09,7546.6,netbanking,insufficient_funds,127518.46,1,0,1,11515.4,0.0,0.655348489848377,1,False
PAY004378,CUST00985,2026-03-31,9727.63,netbanking,authentication_failed,127518.46,4,2,2,11481.4775,0.5,0.8472454873512576,2,True
PAY009378,CUST00985,2026-05-28,9275.55,upi,authentication_failed,127518.46,12,9,3,11654.325833333334,0.75,0.7958890228957186,0,True
PAY000899,CUST00987,2026-03-07,18086.19,netbanking,authentication_failed,363886.85,0,0,0,18086.19,0.0,1.0,0,False
PAY002092,CUST00987,2026-03-15,19130.0,upi,expired_card,363886.85,1,0,1,18086.19,0.0,1.057713094908325,1,False
